,order_acknowledged_at,order_created_at,order_ready_at,order_value,restaurant_id,number_of_items,minutes_from_acknowledged_to_ready,hour_order_acknowledged_at,day_of_order,value_per_item,country,city,timezone_name,type_of_food,rest_median_order_value,rest_median_number_of_items,rest_median_value_per_item
495,2015-06-03 12:38:05.545221,2015-06-03 12:37:26.910021,2015-06-03 12:38:31.678723,48.0,1871,6,0.43555836666666664,12,2,8.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
496,2015-06-03 12:41:18.040185,2015-06-03 12:40:54.429413,2015-06-03 12:41:33.978602,15.0,1871,3,0.26564028333333334,12,2,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
497,2015-06-03 19:52:01.617910,2015-06-03 19:51:25.690416,2015-06-03 19:52:38.184505,22.0,1871,5,0.60944325,19,2,4.4,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
498,2015-06-03 20:45:33.361206,2015-06-03 20:45:01.870132,2015-06-03 20:46:26.977957,16.0,1871,3,0.8936125166666666,20,2,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
499,2015-06-04 11:29:22.017876,2015-06-04 11:28:58.819634,2015-06-04 12:01:16.960059,77.0,1871,9,31.91570305,11,3,8.555555555555555,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
500,2015-06-04 18:42:37.022088,2015-06-04 18:42:09.912714,2015-06-04 18:42:49.297290,16.0,1871,3,0.2045867,18,3,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
501,2015-06-04 19:26:24.206439,2015-06-04 19:26:01.899824,2015-06-04 19:28:57.136405,48.0,1871,4,2.5488327666666666,19,3,12.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
502,2015-06-04 20:50:32.624733,2015-06-04 20:49:50.205295,2015-06-04 20:57:20.988584,26.0,1871,3,6.8060641833333335,20,3,8.666666666666666,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
503,2015-06-05 12:41:56.660665,2015-06-05 12:41:20.137894,2015-06-05 12:42:12.061986,16.0,1871,2,0.25668868333333333,12,4,8.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
504,2015-06-05 13:08:51.945898,2015-06-05 13:07:14.552960,2015-06-05 13:09:04.281302,32.0,1871,4,0.20559006666666668,13,4,8.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
505,2015-06-05 20:23:35.231438,2015-06-05 20:22:55.215460,2015-06-05 20:24:11.506081,15.0,1871,3,0.6045773833333334,20,4,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
506,2015-06-05 20:52:09.896825,2015-06-05 20:50:05.629467,2015-06-05 20:53:16.656594,33.0,1871,5,1.1126628166666668,20,4,6.6,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
507,2015-06-06 10:53:36.324303,2015-06-06 10:06:29.869406,2015-06-06 11:02:11.306862,32.0,1871,6,8.583042650000001,10,5,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
508,2015-06-06 19:42:27.883729,2015-06-06 19:41:58.677127,2015-06-06 19:43:05.121927,42.0,1871,6,0.6206366333333334,19,5,7.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
509,2015-06-07 11:47:41.766071,2015-06-07 11:47:14.245309,2015-06-07 11:48:38.530267,20.0,1871,4,0.9460699333333334,11,6,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
510,2015-06-07 12:24:30.971668,2015-06-07 12:23:57.357693,2015-06-07 12:24:55.852851,16.0,1871,3,0.41468638333333335,12,6,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
511,2015-06-07 13:52:02.197195,2015-06-07 13:51:30.903592,2015-06-07 13:52:09.305299,15.0,1871,3,0.11846840000000002,13,6,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
512,2015-06-07 16:06:34.459020,2015-06-07 16:06:09.216255,2015-06-07 16:06:42.875819,16.0,1871,3,0.14027998333333336,16,6,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
513,2015-06-07 16:34:29.450882,2015-06-07 16:33:29.566697,2015-06-07 16:34:47.572209,37.0,1871,5,0.3020221166666667,16,6,7.4,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
514,2015-06-07 17:06:28.004497,2015-06-07 17:06:05.015370,2015-06-07 17:33:27.355773,49.5,1871,11,26.989187933333334,17,6,4.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
515,2015-06-07 17:56:35.482119,2015-06-07 17:56:18.506183,2015-06-07 17:57:06.600617,18.0,1871,4,0.5186416333333334,17,6,4.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
516,2015-06-07 19:10:30.911633,2015-06-07 19:10:08.610611,2015-06-07 19:10:44.658746,32.0,1871,5,0.22911855,19,6,6.4,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
517,2015-06-07 19:57:44.768589,2015-06-07 19:56:43.607303,2015-06-07 19:58:07.051872,31.0,1871,4,0.37138805,19,6,7.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
518,2015-06-07 20:02:12.848321,2015-06-07 20:01:40.292883,2015-06-07 20:02:25.249905,57.0,1871,7,0.2066930666666667,20,6,8.142857142857142,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
519,2015-06-07 20:35:28.400953,2015-06-07 20:05:13.166134,2015-06-07 20:36:14.833298,17.5,1871,8,0.7738724166666667,20,6,2.1875,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
520,2015-06-08 19:03:58.522050,2015-06-08 19:03:14.929541,2015-06-08 19:04:39.004820,23.0,1871,5,0.6747128333333333,19,0,4.6,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
521,2015-06-08 20:16:08.491709,2015-06-08 20:14:55.074641,2015-06-08 20:16:30.826314,28.0,1871,4,0.37224341666666666,20,0,7.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
522,2015-06-08 21:06:43.554398,2015-06-08 21:05:41.451371,2015-06-08 21:07:25.111294,29.0,1871,4,0.6926149333333333,21,0,7.25,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
523,2015-06-09 10:51:14.079276,2015-06-09 10:50:55.279917,2015-06-09 11:11:56.383609,32.0,1871,10,20.705072216666668,10,1,3.2,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
524,2015-06-09 11:12:52.775791,2015-06-09 11:12:12.688951,2015-06-09 11:13:29.396001,15.0,1871,3,0.6103368333333333,11,1,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
525,2015-06-09 11:27:19.184668,2015-06-09 11:26:52.924955,2015-06-09 11:29:09.967565,16.0,1871,3,1.8463816166666667,11,1,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
526,2015-06-09 11:37:58.850558,2015-06-09 11:37:33.781732,2015-06-09 11:42:39.812681,65.0,1871,11,4.6827020500000005,11,1,5.909090909090909,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
527,2015-06-09 11:42:39.804323,2015-06-09 11:42:12.478222,2015-06-09 11:46:13.878970,16.0,1871,3,3.5679107833333337,11,1,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
528,2015-06-09 21:27:16.604530,2015-06-09 21:26:55.511263,2015-06-09 21:27:28.676423,29.0,1871,5,0.20119821666666668,21,1,5.8,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
529,2015-06-10 10:17:12.946957,2015-06-10 09:03:41.692998,2015-06-10 11:10:55.657226,39.0,1871,4,53.711837816666666,10,2,9.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
530,2015-06-10 10:17:07.805238,2015-06-10 09:54:55.707823,2015-06-10 11:25:48.647564,17.0,1871,8,68.68070543333333,10,2,2.125,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
531,2015-06-10 10:17:12.940685,2015-06-10 09:59:27.790780,2015-06-10 11:25:48.535261,18.0,1871,4,68.59324293333334,10,2,4.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
532,2015-06-10 18:48:19.939118,2015-06-10 18:48:02.064327,2015-06-10 18:50:48.958693,31.0,1871,5,2.4836595833333335,18,2,6.2,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
533,2015-06-10 18:57:11.563861,2015-06-10 18:56:45.840801,2015-06-10 19:03:45.664815,33.0,1871,5,6.5683492333333335,18,2,6.6,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
534,2015-06-10 19:19:39.344428,2015-06-10 19:19:25.021184,2015-06-10 19:23:39.419332,21.5,1871,9,4.0012484,19,2,2.388888888888889,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
535,2015-06-10 21:20:08.703597,2015-06-10 21:19:01.216809,2015-06-10 21:20:24.477289,15.0,1871,3,0.26289486666666667,21,2,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
536,2015-06-10 21:27:53.304840,2015-06-10 21:27:27.551111,2015-06-10 21:28:01.239380,19.0,1871,4,0.13224233333333332,21,2,4.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
537,2015-06-11 11:58:37.556369,2015-06-11 11:57:37.252619,2015-06-11 12:01:20.743681,16.0,1871,3,2.719788533333334,11,3,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
538,2015-06-11 19:11:01.093197,2015-06-11 19:10:24.808463,2015-06-11 19:12:39.043959,18.5,1871,9,1.6325127000000001,19,3,2.0555555555555554,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
539,2015-06-11 19:29:21.365110,2015-06-11 19:28:43.567223,2015-06-11 19:30:01.102120,16.0,1871,3,0.6622835000000001,19,3,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
540,2015-06-11 20:24:03.344881,2015-06-11 20:23:44.213215,2015-06-11 20:24:45.285369,17.0,1871,3,0.6990081333333333,20,3,5.666666666666667,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
541,2015-06-12 10:15:35.496765,2015-06-12 10:10:16.400506,2015-06-12 11:02:16.474038,70.0,1871,11,46.68295455,10,4,6.363636363636363,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
542,2015-06-12 10:48:09.883900,2015-06-12 10:47:43.078091,2015-06-12 11:20:55.505787,19.0,1871,4,32.76036478333334,10,4,4.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
543,2015-06-12 11:38:08.961031,2015-06-12 11:37:36.414897,2015-06-12 11:41:53.816770,32.0,1871,5,3.74759565,11,4,6.4,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
544,2015-06-12 20:21:06.651373,2015-06-12 20:11:11.746507,2015-06-12 20:22:44.645929,87.0,1871,16,1.6332426,20,4,5.4375,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
545,2015-06-13 11:32:02.094864,2015-06-13 11:31:48.796414,2015-06-13 11:40:04.796531,15.0,1871,3,8.045027783333333,11,5,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
546,2015-06-13 11:37:32.221268,2015-06-13 11:37:05.210097,2015-06-13 11:37:54.403952,41.0,1871,11,0.3697114,11,5,3.727272727272727,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
547,2015-06-13 18:09:27.015542,2015-06-13 18:08:23.508815,2015-06-13 18:10:03.370271,15.0,1871,3,0.60591215,18,5,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
548,2015-06-13 18:09:20.727851,2015-06-13 18:08:27.026204,2015-06-13 19:12:43.412292,23.0,1871,5,63.37807401666667,18,5,4.6,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
549,2015-06-13 19:33:12.541847,2015-06-13 19:31:42.928157,2015-06-13 19:33:37.420312,31.5,1871,11,0.4146410833333334,19,5,2.8636363636363638,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
550,2015-06-13 19:54:41.733528,2015-06-13 19:54:09.504574,2015-06-13 19:57:41.303342,24.0,1871,4,2.9928302333333336,19,5,6.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
551,2015-06-13 20:06:09.296336,2015-06-13 20:05:35.385216,2015-06-13 20:08:31.207052,32.0,1871,4,2.3651786,20,5,8.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
552,2015-06-14 10:58:48.424442,2015-06-14 09:36:38.330160,2015-06-14 11:18:32.704864,21.5,1871,10,19.738007033333336,10,6,2.15,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
553,2015-06-14 11:33:56.436304,2015-06-14 11:33:13.618142,2015-06-14 11:35:47.212920,31.0,1871,5,1.8462769333333333,11,6,6.2,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
554,2015-06-14 11:51:55.150407,2015-06-14 11:51:18.812479,2015-06-14 11:53:21.806098,20.0,1871,4,1.4442615166666668,11,6,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
555,2015-06-14 15:32:44.175977,2015-06-14 15:32:20.532546,2015-06-14 15:40:49.685983,16.0,1871,3,8.091833433333333,15,6,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
556,2015-06-14 19:34:54.863822,2015-06-14 19:33:14.089846,2015-06-14 19:35:28.437369,58.0,1871,12,0.5595591166666668,19,6,4.833333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
557,2015-06-15 20:10:54.942286,2015-06-15 20:10:39.605126,2015-06-15 20:13:09.816996,38.0,1871,7,2.2479118333333337,20,0,5.428571428571429,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
558,2015-06-15 21:24:52.915252,2015-06-15 21:24:15.970737,2015-06-15 21:28:01.971849,32.0,1871,5,3.1509432833333335,21,0,6.4,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
559,2015-06-16 11:53:40.799239,2015-06-16 11:53:01.941998,2015-06-16 11:54:31.785027,65.0,1871,9,0.8497631333333334,11,1,7.222222222222222,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
560,2015-06-17 11:34:57.002358,2015-06-17 11:34:23.004406,2015-06-17 11:35:21.839894,30.0,1871,5,0.41395893333333333,11,2,6.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
561,2015-06-17 11:40:09.249293,2015-06-17 11:39:24.706756,2015-06-17 11:40:37.382662,46.0,1871,7,0.46888948333333336,11,2,6.571428571428571,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
562,2015-06-17 11:59:18.640509,2015-06-17 11:58:58.415562,2015-06-17 12:00:00.375671,15.0,1871,3,0.6955860333333334,11,2,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
563,2015-06-17 12:01:18.474473,2015-06-17 12:00:41.570430,2015-06-17 12:02:17.717536,30.0,1871,5,0.9873843833333334,12,2,6.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
564,2015-06-17 18:55:29.370662,2015-06-17 18:55:14.235776,2015-06-17 18:57:04.851705,42.0,1871,13,1.5913507166666667,18,2,3.230769230769231,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
565,2015-06-17 20:11:19.670940,2015-06-17 20:10:57.433856,2015-06-17 20:11:31.088746,36.0,1871,11,0.19029676666666667,20,2,3.272727272727273,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
566,2015-06-17 20:24:48.100796,2015-06-17 20:24:09.652992,2015-06-17 20:25:24.962847,41.0,1871,5,0.6143675166666667,20,2,8.2,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
567,2015-06-17 20:41:47.023388,2015-06-17 20:40:54.765633,2015-06-17 20:42:29.351895,23.0,1871,5,0.7054751166666667,20,2,4.6,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
568,2015-06-18 11:02:21.639304,2015-06-18 11:01:36.880126,2015-06-18 11:25:08.964499,80.0,1871,6,22.788753250000003,11,3,13.333333333333334,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
569,2015-06-18 12:05:50.394601,2015-06-18 12:05:18.334284,2015-06-18 12:11:04.403742,18.0,1871,4,5.233485683333333,12,3,4.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
570,2015-06-18 12:06:53.907506,2015-06-18 12:06:33.767999,2015-06-18 12:11:37.550541,18.0,1871,4,4.727383916666667,12,3,4.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
571,2015-06-18 19:05:52.693122,2015-06-18 19:05:32.351785,2015-06-18 19:06:18.182228,19.0,1871,4,0.4248184333333334,19,3,4.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
572,2015-06-19 10:50:54.520995,2015-06-19 10:31:03.163779,2015-06-19 11:06:59.705280,58.0,1871,8,16.08640475,10,4,7.25,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
573,2015-06-19 11:21:34.882652,2015-06-19 11:21:06.431798,2015-06-19 11:22:53.350296,17.0,1871,3,1.3077940666666668,11,4,5.666666666666667,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
574,2015-06-19 20:30:13.430086,2015-06-19 20:29:38.699708,2015-06-19 20:30:25.686055,17.0,1871,3,0.20426615,20,4,5.666666666666667,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
575,2015-06-19 20:50:42.235233,2015-06-19 20:50:19.981443,2015-06-19 20:54:07.846531,44.0,1871,7,3.426854966666667,20,4,6.285714285714286,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
576,2015-06-20 12:54:22.314210,2015-06-20 12:54:01.013034,2015-06-20 12:54:32.906582,18.5,1871,7,0.17653953333333336,12,5,2.642857142857143,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
577,2015-06-20 19:05:31.379695,2015-06-20 19:05:02.350557,2015-06-20 19:05:42.747157,20.0,1871,4,0.18945770000000003,19,5,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
578,2015-06-20 19:15:22.717680,2015-06-20 19:14:56.719376,2015-06-20 19:17:18.036817,16.0,1871,6,1.921985616666667,19,5,2.6666666666666665,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
579,2015-06-20 19:56:09.814756,2015-06-20 19:55:30.188229,2015-06-20 20:54:27.512841,16.0,1871,3,58.29496808333333,19,5,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
580,2015-06-20 20:02:30.317018,2015-06-20 20:02:14.123557,2015-06-20 20:02:45.979685,52.0,1871,8,0.26104445000000004,20,5,6.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
581,2015-06-20 21:03:30.243584,2015-06-20 21:02:34.223630,2015-06-20 21:04:08.544891,20.0,1871,4,0.6383551166666667,21,5,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
582,2015-06-21 11:40:12.870549,2015-06-21 11:39:51.792950,2015-06-21 11:40:36.335603,20.0,1871,4,0.39108423333333336,11,6,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
583,2015-06-21 12:55:12.371650,2015-06-21 12:54:31.177992,2015-06-21 12:55:28.281689,27.0,1871,4,0.2651673166666667,12,6,6.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
584,2015-06-21 14:13:54.571819,2015-06-21 14:12:57.466777,2015-06-21 14:14:10.761613,26.0,1871,2,0.26982990000000007,14,6,13.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
585,2015-06-21 15:09:33.161753,2015-06-21 15:06:13.215738,2015-06-21 15:18:23.938211,15.0,1871,3,8.846274300000001,15,6,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
586,2015-06-21 17:17:00.278399,2015-06-21 17:16:48.061247,2015-06-21 17:17:22.124920,30.0,1871,5,0.3641086833333334,17,6,6.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
587,2015-06-21 17:53:34.265143,2015-06-21 17:52:48.446598,2015-06-21 17:53:52.155382,36.0,1871,4,0.29817065000000004,17,6,9.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
588,2015-06-21 19:21:15.091890,2015-06-21 19:20:20.692938,2015-06-21 19:22:46.515310,31.0,1871,4,1.5237236666666667,19,6,7.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
589,2015-06-21 19:43:31.345906,2015-06-21 19:43:09.075944,2015-06-21 19:44:28.857841,16.0,1871,3,0.95853225,19,6,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
590,2015-06-21 19:49:52.625635,2015-06-21 19:49:05.282070,2015-06-21 19:50:02.867965,16.0,1871,3,0.1707055,19,6,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
591,2015-06-22 11:39:40.188142,2015-06-22 11:39:14.016666,2015-06-22 11:39:51.874683,18.0,1871,3,0.19477568333333334,11,0,6.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
592,2015-06-22 18:49:32.118734,2015-06-22 18:39:27.727452,2015-06-22 19:21:05.145476,19.0,1871,4,31.5504457,18,0,4.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
593,2015-06-22 18:49:58.528504,2015-06-22 18:44:50.907732,2015-06-22 19:36:25.044793,28.0,1871,4,46.441938150000006,18,0,7.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
594,2015-06-22 19:15:48.733013,2015-06-22 19:15:22.981499,2015-06-22 19:16:31.652187,16.0,1871,3,0.7153195666666667,19,0,5.333333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
595,2015-06-22 19:38:41.556243,2015-06-22 19:38:06.876518,2015-06-22 19:47:18.914651,44.0,1871,14,8.622640133333334,19,0,3.142857142857143,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
596,2015-06-22 20:03:09.263883,2015-06-22 20:02:39.457398,2015-06-22 20:03:34.611262,19.0,1871,4,0.42245631666666666,20,0,4.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
597,2015-06-22 20:24:32.400448,2015-06-22 20:20:45.487264,2015-06-22 20:24:51.220148,56.0,1871,14,0.31366166666666667,20,0,4.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
598,2015-06-22 20:37:56.745382,2015-06-22 20:37:21.180975,2015-06-22 20:38:07.925818,47.0,1871,7,0.1863406,20,0,6.714285714285714,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
599,2015-06-23 19:06:31.883051,2015-06-23 19:05:58.314224,2015-06-23 19:07:37.613153,31.0,1871,4,1.0955017,19,1,7.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
600,2015-06-23 19:18:16.902284,2015-06-23 19:17:51.870060,2015-06-23 19:21:08.883737,24.0,1871,5,2.8663575500000005,19,1,4.8,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
601,2015-06-23 19:22:54.327081,2015-06-23 19:22:35.968072,2015-06-23 19:23:36.408627,15.0,1871,3,0.7013591,19,1,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
602,2015-06-24 11:37:59.075936,2015-06-24 11:37:17.521519,2015-06-24 12:01:06.522866,30.0,1871,10,23.124115500000002,11,2,3.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
603,2015-06-24 18:32:53.498867,2015-06-24 18:32:31.744809,2015-06-24 18:32:59.538019,19.0,1871,4,0.10065253333333334,18,2,4.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
604,2015-06-24 20:23:51.913656,2015-06-24 20:23:12.425576,2015-06-24 20:23:58.048966,31.0,1871,6,0.10225516666666667,20,2,5.166666666666667,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
605,2015-06-25 19:53:10.925530,2015-06-25 19:52:45.776147,2015-06-25 19:53:31.771316,15.0,1871,3,0.3474297666666667,19,3,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
606,2015-06-26 11:14:48.109550,2015-06-26 11:14:19.316960,2015-06-26 11:33:43.476045,60.0,1871,6,18.922774916666665,11,4,10.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
607,2015-06-26 20:16:17.469916,2015-06-26 20:15:26.748594,2015-06-26 20:17:35.984785,15.0,1871,3,1.30858115,20,4,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
608,2015-06-27 19:25:44.521649,2015-06-27 19:25:11.975727,2015-06-27 19:27:19.183532,92.0,1871,12,1.57769805,19,5,7.666666666666667,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
609,2015-06-27 19:56:52.472461,2015-06-27 19:56:34.648236,2015-06-27 20:00:05.021268,36.0,1871,6,3.2091467833333334,19,5,6.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
610,2015-06-27 19:57:19.678364,2015-06-27 19:56:40.506759,2015-06-27 19:59:21.988811,36.0,1871,5,2.03850745,19,5,7.2,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
611,2015-06-27 21:50:10.946081,2015-06-27 21:49:38.887854,2015-06-27 21:52:05.584085,35.0,1871,6,1.9106334000000003,21,5,5.833333333333333,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
612,2015-06-28 12:09:45.473082,2015-06-28 12:09:20.599412,2015-06-28 12:11:26.482334,22.0,1871,9,1.6834875333333335,12,6,2.4444444444444446,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
613,2015-06-28 13:09:25.648233,2015-06-28 13:09:04.147607,2015-06-28 13:09:44.633688,19.0,1871,4,0.31642425,13,6,4.75,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
614,2015-06-28 13:57:24.361019,2015-06-28 13:56:52.233797,2015-06-28 13:57:36.075836,32.0,1871,5,0.19524695,13,6,6.4,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
615,2015-06-28 13:59:57.968759,2015-06-28 13:59:25.813028,2015-06-28 14:00:09.305124,20.0,1871,4,0.18893941666666667,13,6,5.0,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
616,2015-06-28 16:21:21.947146,2015-06-28 16:19:21.302300,2015-06-28 16:21:38.467261,33.0,1871,6,0.27533525000000003,16,6,5.5,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
617,2015-06-28 17:52:13.032713,2015-06-28 17:51:39.812502,2015-06-28 17:53:02.382206,51.0,1871,14,0.8224915500000001,17,6,3.642857142857143,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
618,2015-06-28 18:05:02.708775,2015-06-28 18:04:44.283076,2015-06-28 18:26:40.285543,23.5,1871,10,21.62627946666667,18,6,2.35,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
619,2015-06-28 18:58:51.107930,2015-06-28 18:57:54.994221,2015-06-28 19:42:09.141557,47.5,1871,12,43.300560450000006,18,6,3.9583333333333335,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
620,2015-06-28 19:00:10.489044,2015-06-28 18:59:51.978448,2015-06-28 19:01:34.749252,29.0,1871,8,1.4043368,19,6,3.625,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
621,2015-06-28 19:13:53.077437,2015-06-28 19:13:11.212660,2015-06-28 19:14:03.826530,17.5,1871,8,0.17915155,19,6,2.1875,France,Paris,Europe/Paris,french,23.75,4.0,5.333333333333333
